set_id,Region,Sales_Channel,Units_Sold,Discount_%
850581-1,Europe,Retail,15497,15
850581-1,Asia-Pacific,Online,17334,5
850581-1,Asia-Pacific,Retail,9596,10
850581-1,Australia,Online,12590,10
850581-1,Australia,Retail,10051,5
850632-1,USA,Online,28040,15
850632-1,USA,Retail,12199,10
850632-1,Europe,Online,38588,10
850632-1,Europe,Retail,45798,15
850632-1,Asia-Pacific,Online,42451,5
850632-1,Asia-Pacific,Retail,13969,5
850632-1,Australia,Online,18127,10
850632-1,Australia,Retail,48206,10
850702-1,USA,Online,27206,10
850702-1,USA,Retail,44504,15
850702-1,Europe,Online,42953,15
850702-1,Europe,Retail,44887,15
850702-1,Asia-Pacific,Online,27067,10
850702-1,Asia-Pacific,Retail,31673,5
850702-1,Australia,Online,11236,15
850702-1,Australia,Retail,25816,10
850779-1,USA,Online,39982,15
850779-1,USA,Retail,39732,15
850779-1,Europe,Online,32418,20
850779-1,Europe,Retail,31418,20
850779-1,Asia-Pacific,Online,28783,10
850779-1,Asia-Pacific,Retail,19054,10
850779-1,Australia,Online,17957,5
850779-1,Australia,Retail,29035,15
850910-1,USA,Online,24244,10
850910-1,USA,Retail,13043,5
850910-1,Europe,Online,35025,10
850910-1,Europe,Retail,48147,15
850910-1,Asia-Pacific,Online,22452,5
850910-1,Asia-Pacific,Retail,38468,5
850910-1,Australia,Online,16137,5
850910-1,Australia,Retail,15424,10
850913-1,USA,Online,23543,10
850913-1,USA,Retail,42721,10
850913-1,Europe,Online,26154,15
850913-1,Europe,Retail,18567,10
850913-1,Asia-Pacific,Online,33475,5
850913-1,Asia-Pacific,Retail,13194,10
850913-1,Australia,Online,18455,10
850913-1,Australia,Retail,25838,5
850967-1,USA,Online,19820,5
850967-1,USA,Retail,11603,15
850967-1,Europe,Online,28124,15
850967-1,Europe,Retail,41047,15
850967-1,Asia-Pacific,Online,14832,10
850967-1,Asia-Pacific,Retail,27867,10
850967-1,Australia,Online,34323,15
850967-1,Australia,Retail,39566,10
851342-1,USA,Online,36728,15
851342-1,USA,Retail,44954,15
851342-1,Europe,Online,15449,15
851342-1,Europe,Retail,11795,15
851342-1,Asia-Pacific,Online,14060,10
851342-1,Asia-Pacific,Retail,16881,10
851342-1,Australia,Online,24883,10
851342-1,Australia,Retail,44996,15
853441-1,USA,Online,26688,10
853441-1,USA,Retail,23095,10
853441-1,Europe,Online,27362,10
853441-1,Europe,Retail,16089,10
853441-1,Asia-Pacific,Online,21351,5
853441-1,Asia-Pacific,Retail,22400,5
853441-1,Australia,Online,35536,5
853441-1,Australia,Retail,19256,15
853544-1,USA,Online,33245,10
853544-1,USA,Retail,21838,10
853544-1,Europe,Online,43287,15
853544-1,Europe,Retail,20210,20
853544-1,Asia-Pacific,Online,28595,5
853544-1,Asia-Pacific,Retail,35061,5
853544-1,Australia,Online,36038,5
853544-1,Australia,Retail,28475,5
853556-1,USA,Online,25522,5
853556-1,USA,Retail,40942,15
853556-1,Europe,Online,38443,20
853556-1,Europe,Retail,10525,10
853556-1,Asia-Pacific,Online,30683,5
853556-1,Asia-Pacific,Retail,34988,10
853556-1,Australia,Online,42758,10
853556-1,Australia,Retail,10389,5
853570-1,USA,Online,12064,5
853570-1,USA,Retail,21482,15
853570-1,Europe,Online,41048,15
853570-1,Europe,Retail,31978,20
853570-1,Asia-Pacific,Online,32604,5
853570-1,Asia-Pacific,Retail,31391,5
853570-1,Australia,Online,14564,10
853570-1,Australia,Retail,10208,15
853609-1,USA,Online,44332,15
853609-1,USA,Retail,47607,15
853609-1,Europe,Online,45819,15
853609-1,Europe,Retail,37727,20
853609-1,Asia-Pacific,Online,48849,5
853609-1,Asia-Pacific,Retail,44805,10
853609-1,Australia,Online,17535,10
853609-1,Australia,Retail,35958,15
853610-1,USA,Online,24667,10
853610-1,USA,Retail,27642,10
853610-1,Europe,Online,27503,10
853610-1,Europe,Retail,31451,10
853610-1,Asia-Pacific,Online,20420,5
853610-1,Asia-Pacific,Retail,41732,5
853610-1,Australia,Online,11572,10
853610-1,Australia,Retail,49850,10
853378-1,USA,Online,17857,5
853378-1,USA,Retail,27289,10
853378-1,Europe,Online,49489,15
853378-1,Europe,Retail,47909,20
853378-1,Asia-Pacific,Online,41875,5
853378-1,Asia-Pacific,Retail,11182,5
853378-1,Australia,Online,19865,5
853378-1,Australia,Retail,42977,10
850617-1,USA,Online,27406,15
850617-1,USA,Retail,43216,5
850617-1,Europe,Online,46465,15
850617-1,Europe,Retail,35562,15
850617-1,Asia-Pacific,Online,27813,5
850617-1,Asia-Pacific,Retail,15114,10
850617-1,Australia,Online,43076,15
850617-1,Australia,Retail,19651,15
850618-1,USA,Online,14481,5
850618-1,USA,Retail,21798,5
850618-1,Europe,Online,22523,20
850618-1,Europe,Retail,32613,20
850618-1,Asia-Pacific,Online,24902,5
850618-1,Asia-Pacific,Retail,43071,5
850618-1,Australia,Online,26040,5
850618-1,Australia,Retail,37210,5
850932-1,USA,Online,30001,15
850932-1,USA,Retail,25072,15
850932-1,Europe,Online,32285,15
850932-1,Europe,Retail,37905,20
850932-1,Asia-Pacific,Online,33264,10
850932-1,Asia-Pacific,Retail,35034,5
850932-1,Australia,Online,39009,5
850932-1,Australia,Retail,32854,10
41342-1,USA,Online,6669,15
41342-1,USA,Retail,11761,15
41342-1,Europe,Online,13541,20
41342-1,Europe,Retail,18437,15
41342-1,Asia-Pacific,Online,18368,5
41342-1,Asia-Pacific,Retail,18147,5
41342-1,Australia,Online,7112,15
41342-1,Australia,Retail,6396,5
70794-1,USA,Online,9537,5
70794-1,USA,Retail,7325,5
70794-1,Europe,Online,19111,20
70794-1,Europe,Retail,14986,20
70794-1,Asia-Pacific,Online,12486,10
70794-1,Asia-Pacific,Retail,5488,5
70794-1,Australia,Online,6668,10
70794-1,Australia,Retail,7704,5
40343-1,USA,Online,21340,5
40343-1,USA,Retail,44696,10
40343-1,Europe,Online,31887,10
40343-1,Europe,Retail,20995,10
40343-1,Asia-Pacific,Online,19791,5
40343-1,Asia-Pacific,Retail,42558,5
40343-1,Australia,Online,27199,15
40343-1,Australia,Retail,42212,5
40418-1,USA,Online,36407,10
40418-1,USA,Retail,39025,5
40418-1,Europe,Online,44327,10
40418-1,Europe,Retail,34248,10
40418-1,Asia-Pacific,Online,38025,10
40418-1,Asia-Pacific,Retail,14287,10
40418-1,Australia,Online,33351,10
40418-1,Australia,Retail,49427,15
40440-1,USA,Online,15918,10
40440-1,USA,Retail,9742,15
40440-1,Europe,Online,14170,10
40440-1,Europe,Retail,18206,15
40440-1,Asia-Pacific,Online,14784,10
40440-1,Asia-Pacific,Retail,19174,5
40440-1,Australia,Online,16675,15
40440-1,Australia,Retail,6252,5
40441-1,USA,Online,17293,5
40441-1,USA,Retail,6709,15
40441-1,Europe,Online,19225,15
40441-1,Europe,Retail,18824,15
40441-1,Asia-Pacific,Online,19207,10
40441-1,Asia-Pacific,Retail,15008,5
40441-1,Australia,Online,10212,10
40441-1,Australia,Retail,10482,5
40442-1,USA,Online,5295,15
40442-1,USA,Retail,18676,5
40442-1,Europe,Online,19620,20
40442-1,Europe,Retail,12922,20
40442-1,Asia-Pacific,Online,5126,5
40442-1,Asia-Pacific,Retail,12296,10
40442-1,Australia,Online,13873,10
40442-1,Australia,Retail,18120,5
40443-1,USA,Online,15810,10
40443-1,USA,Retail,19113,5
40443-1,Europe,Online,18993,15
40443-1,Europe,Retail,7510,10
40443-1,Asia-Pacific,Online,7469,5
40443-1,Asia-Pacific,Retail,6002,5
40443-1,Australia,Online,18802,15
40443-1,Australia,Retail,19727,15
40462-1,USA,Online,18306,15
40462-1,USA,Retail,8265,5
40462-1,Europe,Online,12503,10
40462-1,Europe,Retail,15905,10
40462-1,Asia-Pacific,Online,12125,10
40462-1,Asia-Pacific,Retail,16695,10
40462-1,Australia,Online,9096,15
40462-1,Australia,Retail,13394,5
40463-1,USA,Online,17310,10
40463-1,USA,Retail,7983,5
40463-1,Europe,Online,16141,20
40463-1,Europe,Retail,16273,10
40463-1,Asia-Pacific,Online,5831,10
40463-1,Asia-Pacific,Retail,10025,10
40463-1,Australia,Online,9738,10
40463-1,Australia,Retail,19283,15
40479-1,USA,Online,5840,5
40479-1,USA,Retail,16236,10
40479-1,Europe,Online,10109,20
40479-1,Europe,Retail,10334,10
40479-1,Asia-Pacific,Online,17840,10
40479-1,Asia-Pacific,Retail,15794,5
40479-1,Australia,Online,13677,15
40479-1,Australia,Retail,13544,5
40480-1,USA,Online,12164,5
40480-1,USA,Retail,19851,5
40480-1,Europe,Online,16881,20
40480-1,Europe,Retail,9242,15
40480-1,Asia-Pacific,Online,16215,10
40480-1,Asia-Pacific,Retail,13622,10
40480-1,Australia,Online,6577,5
40480-1,Australia,Retail,9706,5
40481-1,USA,Online,16284,15
40481-1,USA,Retail,10293,15
40481-1,Europe,Online,18579,15
40481-1,Europe,Retail,8440,15
40481-1,Asia-Pacific,Online,15955,5
40481-1,Asia-Pacific,Retail,11103,10
40481-1,Australia,Online,10593,10
40481-1,Australia,Retail,10612,10
40482-1,USA,Online,16579,10
40482-1,USA,Retail,6557,5
40482-1,Europe,Online,11800,20
40482-1,Europe,Retail,14201,10
40482-1,Asia-Pacific,Online,19101,5
40482-1,Asia-Pacific,Retail,15607,5
40482-1,Australia,Online,18038,10
40482-1,Australia,Retail,12372,10
40497-1,USA,Online,15973,15
40497-1,USA,Retail,15260,10
40497-1,Europe,Online,17326,10
40497-1,Europe,Retail,16294,10
40497-1,Asia-Pacific,Online,7417,5
40497-1,Asia-Pacific,Retail,7800,10
40497-1,Australia,Online,18682,10
40497-1,Australia,Retail,15424,10
40498-1,USA,Online,8031,15
40498-1,USA,Retail,16382,10
40498-1,Europe,Online,15915,10
40498-1,Europe,Retail,19588,15
40498-1,Asia-Pacific,Online,10632,5
40498-1,Asia-Pacific,Retail,8575,10
40498-1,Australia,Online,11678,5
40498-1,Australia,Retail,8124,5
40543-1,USA,Online,5470,10
40543-1,USA,Retail,8610,5
40543-1,Europe,Online,9537,15
40543-1,Europe,Retail,17886,15
40543-1,Asia-Pacific,Online,13434,10
40543-1,Asia-Pacific,Retail,19335,10
40543-1,Australia,Online,10580,15
40543-1,Australia,Retail,19700,5
40544-1,USA,Online,6288,10
40544-1,USA,Retail,13581,5
40544-1,Europe,Online,14148,10
40544-1,Europe,Retail,11875,20
40544-1,Asia-Pacific,Online,17537,5
40544-1,Asia-Pacific,Retail,10661,10
40544-1,Australia,Online,8753,15
40544-1,Australia,Retail,7283,10
40545-1,USA,Online,11818,10
40545-1,USA,Retail,7213,15
40545-1,Europe,Online,15133,15
40545-1,Europe,Retail,14336,20
40545-1,Asia-Pacific,Online,7847,10
40545-1,Asia-Pacific,Retail,19434,5
40545-1,Australia,Online,14571,5
40545-1,Australia,Retail,7418,15
40546-1,USA,Online,5740,15
40546-1,USA,Retail,9186,10
40546-1,Europe,Online,12973,20
40546-1,Europe,Retail,14917,20
40546-1,Asia-Pacific,Online,19136,10
40546-1,Asia-Pacific,Retail,16160,5
40546-1,Australia,Online,14520,10
40546-1,Australia,Retail,10826,10
8206-1,USA,Online,18408,5
8206-1,USA,Retail,16259,10
8206-1,Europe,Online,13911,10
8206-1,Europe,Retail,8148,20
8206-1,Asia-Pacific,Online,6274,5
8206-1,Asia-Pacific,Retail,6144,10
8206-1,Australia,Online,11303,10
8206-1,Australia,Retail,12263,10
8423-1,USA,Online,16276,15
8423-1,USA,Retail,15788,5
8423-1,Europe,Online,15948,15
8423-1,Europe,Retail,16792,15
8423-1,Asia-Pacific,Online,14939,10
8423-1,Asia-Pacific,Retail,12969,5
8423-1,Australia,Online,7244,10
8423-1,Australia,Retail,10176,5
8424-1,USA,Online,13473,10
8424-1,USA,Retail,15139,10
8424-1,Europe,Online,13026,20
8424-1,Europe,Retail,6042,15
8424-1,Asia-Pacific,Online,16554,10
8424-1,Asia-Pacific,Retail,10640,10
8424-1,Australia,Online,19945,15
8424-1,Australia,Retail,7944,10
9483-1,USA,Online,12754,15
9483-1,USA,Retail,7639,10
9483-1,Europe,Online,14530,15
9483-1,Europe,Retail,17363,20
9483-1,Asia-Pacific,Online,18681,10
9483-1,Asia-Pacific,Retail,16301,10
9483-1,Australia,Online,5308,15
9483-1,Australia,Retail,18621,15
41013-1,USA,Online,14222,10
41013-1,USA,Retail,15953,10
41013-1,Europe,Online,12723,15
41013-1,Europe,Retail,15007,10
41013-1,Asia-Pacific,Online,7183,5
41013-1,Asia-Pacific,Retail,8632,10
41013-1,Australia,Online,14242,5
41013-1,Australia,Retail,6405,5
41301-1,USA,Online,9759,5
41301-1,USA,Retail,6535,10
41301-1,Europe,Online,15835,20
41301-1,Europe,Retail,6475,15
41301-1,Asia-Pacific,Online,13669,5
41301-1,Asia-Pacific,Retail,17994,5
41301-1,Australia,Online,5108,10
41301-1,Australia,Retail,5073,15
41705-1,USA,Online,10646,5
41705-1,USA,Retail,17833,5
41705-1,Europe,Online,7674,20
41705-1,Europe,Retail,10603,10
41705-1,Asia-Pacific,Online,18568,5
41705-1,Asia-Pacific,Retail,5243,5
41705-1,Australia,Online,18023,5
41705-1,Australia,Retail,8227,15
7280-1,USA,Online,23962,10
7280-1,USA,Retail,27656,15
7280-1,Europe,Online,35438,15
7280-1,Europe,Retail,23635,15
7280-1,Asia-Pacific,Online,37638,10
7280-1,Asia-Pacific,Retail,33936,5
7280-1,Australia,Online,23610,15
7280-1,Australia,Retail,12965,5
7281-1,USA,Online,33469,15
7281-1,USA,Retail,33077,15
7281-1,Europe,Online,48604,10
7281-1,Europe,Retail,23292,20
7281-1,Asia-Pacific,Online,47924,5
7281-1,Asia-Pacific,Retail,39266,5
7281-1,Australia,Online,45025,5
7281-1,Australia,Retail,49489,5
60033-1,USA,Online,14046,15
60033-1,USA,Retail,15980,15
60033-1,Europe,Online,15462,10
60033-1,Europe,Retail,17831,20
60033-1,Asia-Pacific,Online,14158,5
60033-1,Asia-Pacific,Retail,12535,5
60033-1,Australia,Online,16248,10
60033-1,Australia,Retail,12759,15
60236-1,USA,Online,24691,5
60236-1,USA,Retail,36345,15
60236-1,Europe,Online,32173,20
60236-1,Europe,Retail,46743,20
60236-1,Asia-Pacific,Online,22128,10
60236-1,Asia-Pacific,Retail,49326,5
60236-1,Australia,Online,30331,10
60236-1,Australia,Retail,48888,15
60237-1,USA,Online,25957,10
60237-1,USA,Retail,41749,5
60237-1,Europe,Online,32015,20
60237-1,Europe,Retail,26254,15
60237-1,Asia-Pacific,Online,26275,10
60237-1,Asia-Pacific,Retail,39841,5
60237-1,Australia,Online,39285,5
60237-1,Australia,Retail,24104,15
7700-1,USA,Online,9592,15
7700-1,USA,Retail,12598,10
7700-1,Europe,Online,15719,10
7700-1,Europe,Retail,7058,10
7700-1,Asia-Pacific,Online,14592,5
7700-1,Asia-Pacific,Retail,8757,10
7700-1,Australia,Online,9036,5
7700-1,Australia,Retail,10448,10
8884-1,USA,Online,27432,15
8884-1,USA,Retail,17880,15
8884-1,Europe,Online,47380,10
8884-1,Europe,Retail,42299,15
8884-1,Asia-Pacific,Online,36021,10
8884-1,Asia-Pacific,Retail,22467,10
8884-1,Australia,Online,37527,15
8884-1,Australia,Retail,39966,10
2259-1,USA,Online,15538,15
2259-1,USA,Retail,17385,15
2259-1,Europe,Online,10119,10
2259-1,Europe,Retail,10070,15
2259-1,Asia-Pacific,Online,12673,5
2259-1,Asia-Pacific,Retail,9170,10
2259-1,Australia,Online,19522,15
2259-1,Australia,Retail,16970,15
3855-1,USA,Online,20053,10
3855-1,USA,Retail,15362,15
3855-1,Europe,Online,16428,15
3855-1,Europe,Retail,29246,15
3855-1,Asia-Pacific,Online,12830,10
3855-1,Asia-Pacific,Retail,36700,10
3855-1,Australia,Online,39628,5
3855-1,Australia,Retail,38550,10
3857-1,USA,Online,17558,5
3857-1,USA,Retail,16137,5
3857-1,Europe,Online,9641,15
3857-1,Europe,Retail,18152,15
3857-1,Asia-Pacific,Online,13417,5
3857-1,Asia-Pacific,Retail,12541,5
3857-1,Australia,Online,18018,10
3857-1,Australia,Retail,5033,5
31004-1,USA,Online,5679,10
31004-1,USA,Retail,10219,5
31004-1,Europe,Online,7371,15
31004-1,Europe,Retail,19501,20
31004-1,Asia-Pacific,Online,17319,10
31004-1,Asia-Pacific,Retail,16492,10
31004-1,Australia,Online,7682,10
31004-1,Australia,Retail,15956,10
70001-1,USA,Online,14216,10
70001-1,USA,Retail,13857,5
70001-1,Europe,Online,13244,10
70001-1,Europe,Retail,11715,15
70001-1,Asia-Pacific,Online,15331,10
70001-1,Asia-Pacific,Retail,14082,10
70001-1,Australia,Online,11597,15
70001-1,Australia,Retail,6563,5
70101-1,USA,Online,15059,10
70101-1,USA,Retail,11176,15
70101-1,Europe,Online,15901,10
70101-1,Europe,Retail,11692,10
70101-1,Asia-Pacific,Online,8258,10
70101-1,Asia-Pacific,Retail,10999,5
70101-1,Australia,Online,7158,15
70101-1,Australia,Retail,9104,15
44017-1,USA,Online,43908,15
44017-1,USA,Retail,21595,15
44017-1,Europe,Online,45603,10
44017-1,Europe,Retail,20045,10
44017-1,Asia-Pacific,Online,48726,5
44017-1,Asia-Pacific,Retail,14322,10
44017-1,Australia,Online,36671,15
44017-1,Australia,Retail,45546,10
44018-1,USA,Online,20271,15
44018-1,USA,Retail,31779,5
44018-1,Europe,Online,43990,20
44018-1,Europe,Retail,28241,15
44018-1,Asia-Pacific,Online,19605,10
44018-1,Asia-Pacific,Retail,10533,10
44018-1,Australia,Online,28350,5
44018-1,Australia,Retail,42847,10
44019-1,USA,Online,48577,10
44019-1,USA,Retail,46981,15
44019-1,Europe,Online,14073,20
44019-1,Europe,Retail,35863,20
44019-1,Asia-Pacific,Online,17708,5
44019-1,Asia-Pacific,Retail,36591,5
44019-1,Australia,Online,42405,15
44019-1,Australia,Retail,20344,5
44020-1,USA,Online,15221,5
44020-1,USA,Retail,49741,15
44020-1,Europe,Online,25361,10
44020-1,Europe,Retail,46163,20
44020-1,Asia-Pacific,Online,39182,5
44020-1,Asia-Pacific,Retail,18431,5
44020-1,Australia,Online,18096,5
44020-1,Australia,Retail,37133,15
44025-1,USA,Online,12649,15
44025-1,USA,Retail,8468,5
44025-1,Europe,Online,12518,10
44025-1,Europe,Retail,10356,10
44025-1,Asia-Pacific,Online,17403,5
44025-1,Asia-Pacific,Retail,13816,10
44025-1,Australia,Online,9407,15
44025-1,Australia,Retail,14046,10
44026-1,USA,Online,36442,15
44026-1,USA,Retail,30493,5
44026-1,Europe,Online,41174,10
44026-1,Europe,Retail,37558,20
44026-1,Asia-Pacific,Online,10734,5
44026-1,Asia-Pacific,Retail,44071,5
44026-1,Australia,Online,16637,5
44026-1,Australia,Retail,20534,5
44027-1,USA,Online,12218,5
44027-1,USA,Retail,5158,10
44027-1,Europe,Online,8891,20
44027-1,Europe,Retail,14930,15
44027-1,Asia-Pacific,Online,18859,10
44027-1,Asia-Pacific,Retail,18616,10
44027-1,Australia,Online,19393,10
44027-1,Australia,Retail,13248,10
70128-1,USA,Online,17126,5
70128-1,USA,Retail,6719,15
70128-1,Europe,Online,18360,10
70128-1,Europe,Retail,14913,15
70128-1,Asia-Pacific,Online,17888,10
70128-1,Asia-Pacific,Retail,8968,10
70128-1,Australia,Online,10087,15
70128-1,Australia,Retail,19695,15
75037-1,USA,Online,5384,15
75037-1,USA,Retail,13773,10
75037-1,Europe,Online,19504,15
75037-1,Europe,Retail,6606,20
75037-1,Asia-Pacific,Online,5994,10
75037-1,Asia-Pacific,Retail,15345,10
75037-1,Australia,Online,6421,5
75037-1,Australia,Retail,12660,10
31032-1,USA,Online,14250,10
31032-1,USA,Retail,11222,10
31032-1,Europe,Online,11844,20
31032-1,Europe,Retail,7564,15
31032-1,Asia-Pacific,Online,18188,5
31032-1,Asia-Pacific,Retail,14576,10
31032-1,Australia,Online,10765,15
31032-1,Australia,Retail,5963,5
40154-1,USA,Online,18251,15
40154-1,USA,Retail,9433,10
40154-1,Europe,Online,16822,15
40154-1,Europe,Retail,16185,20
40154-1,Asia-Pacific,Online,17318,5
40154-1,Asia-Pacific,Retail,13472,10
40154-1,Australia,Online,8060,10
40154-1,Australia,Retail,14708,5
70220-1,USA,Online,13034,10
70220-1,USA,Retail,14864,5
70220-1,Europe,Online,6274,15
70220-1,Europe,Retail,16349,15
70220-1,Asia-Pacific,Online,11130,10
70220-1,Asia-Pacific,Retail,17363,10
70220-1,Australia,Online,16534,15
70220-1,Australia,Retail,19127,10
70754-1,USA,Online,5118,10
70754-1,USA,Retail,13240,5
70754-1,Europe,Online,17522,15
70754-1,Europe,Retail,18560,15
70754-1,Asia-Pacific,Online,13075,10
70754-1,Asia-Pacific,Retail,16408,5
70754-1,Australia,Online,15307,5
70754-1,Australia,Retail,19695,15
70784-1,USA,Online,47928,15
70784-1,USA,Retail,43563,5
70784-1,Europe,Online,16781,20
70784-1,Europe,Retail,40760,10
70784-1,Asia-Pacific,Online,30137,10
70784-1,Asia-Pacific,Retail,35469,10
70784-1,Australia,Online,47486,5
70784-1,Australia,Retail,41603,15
70785-1,USA,Online,14044,15
70785-1,USA,Retail,18472,5
70785-1,Europe,Online,37306,15
70785-1,Europe,Retail,43461,10
70785-1,Asia-Pacific,Online,26033,10
70785-1,Asia-Pacific,Retail,47076,10
70785-1,Australia,Online,22278,5
70785-1,Australia,Retail,25612,5
70786-1,USA,Online,37317,15
70786-1,USA,Retail,40098,15
70786-1,Europe,Online,41215,10
70786-1,Europe,Retail,15593,15
70786-1,Asia-Pacific,Online,27551,10
70786-1,Asia-Pacific,Retail,44843,5
70786-1,Australia,Online,11169,5
70786-1,Australia,Retail,32800,15
70791-1,USA,Online,11138,5
70791-1,USA,Retail,6590,15
70791-1,Europe,Online,6087,20
70791-1,Europe,Retail,13046,15
70791-1,Asia-Pacific,Online,15417,5
70791-1,Asia-Pacific,Retail,5277,5
70791-1,Australia,Online,9278,5
70791-1,Australia,Retail,10560,10
70792-1,USA,Online,47633,10
70792-1,USA,Retail,44951,15
70792-1,Europe,Online,37685,20
70792-1,Europe,Retail,49160,15
70792-1,Asia-Pacific,Online,47299,10
70792-1,Asia-Pacific,Retail,24761,10
70792-1,Australia,Online,47064,10
70792-1,Australia,Retail,23528,15
70793-1,USA,Online,18393,15
70793-1,USA,Retail,42193,10
70793-1,Europe,Online,11154,20
70793-1,Europe,Retail,39431,20
70793-1,Asia-Pacific,Online,35100,10
70793-1,Asia-Pacific,Retail,31268,10
70793-1,Australia,Online,37263,5
70793-1,Australia,Retail,25449,15
71209-1,USA,Online,38636,15
71209-1,USA,Retail,39256,10
71209-1,Europe,Online,27625,15
71209-1,Europe,Retail,37595,15
71209-1,Asia-Pacific,Online,15162,10
71209-1,Asia-Pacific,Retail,40825,10
71209-1,Australia,Online,27201,10
71209-1,Australia,Retail,15438,10
71210-1,USA,Online,19262,10
71210-1,USA,Retail,15437,10
71210-1,Europe,Online,17088,20
71210-1,Europe,Retail,28470,20
71210-1,Asia-Pacific,Online,42116,10
71210-1,Asia-Pacific,Retail,15969,5
71210-1,Australia,Online,29033,5
71210-1,Australia,Retail,41117,15
71211-1,USA,Online,17551,10
71211-1,USA,Retail,46396,15
71211-1,Europe,Online,11257,15
71211-1,Europe,Retail,12464,15
71211-1,Asia-Pacific,Online,10201,10
71211-1,Asia-Pacific,Retail,21945,10
71211-1,Australia,Online,28148,15
71211-1,Australia,Retail,43884,5
71212-1,USA,Online,31232,10
71212-1,USA,Retail,42799,10
71212-1,Europe,Online,20407,20
71212-1,Europe,Retail,45957,20
71212-1,Asia-Pacific,Online,15185,10
71212-1,Asia-Pacific,Retail,39763,10
71212-1,Australia,Online,41729,5
71212-1,Australia,Retail,40394,5
71213-1,USA,Online,42594,10
71213-1,USA,Retail,32659,10
71213-1,Europe,Online,24534,15
71213-1,Europe,Retail,24575,15
